step,Episode_Reward_action_rate_l2,Episode_Reward_joint_limit,Episode_Reward_motion_body_ang_vel,Episode_Reward_motion_body_lin_vel,Episode_Reward_motion_body_ori,Episode_Reward_motion_body_pos,Episode_Reward_motion_global_root_ori,Episode_Reward_motion_global_root_pos,Episode_Reward_self_collisions,Episode_Termination_anchor_ori,Episode_Termination_anchor_pos,Episode_Termination_time_out,Loss_learning_rate,Loss_surrogate,Loss_value_function,Metrics_motion_error_anchor_pos,Metrics_motion_error_anchor_rot,Metrics_motion_error_body_pos,Metrics_motion_error_body_rot,Metrics_motion_error_joint_pos,Perf_total_fps,Policy_mean_noise_std,Train_mean_episode_length,Train_mean_reward
10093,-0.23319582641124725,-0.0008732260903343558,0.8577414751052856,0.9336504340171814,0.8918702006340027,0.9797091484069824,0.48602885007858276,0.4302276372909546,-0.02972250245511532,0.0,0.0,8.708333969116211,7.593750342493877e-05,-0.009409962221980095,0.003559506731107831,0.11242270469665527,0.05458624288439751,0.03862947225570679,0.11739494651556015,0.5219219923019409,138649.0,0.18683090806007385,500.0,43.126094818115234
10094,-0.23221009969711304,-0.0009834313532337546,0.8590178489685059,0.9338673949241638,0.8911639451980591,0.9797493815422058,0.486005961894989,0.4256340265274048,-0.030163239687681198,0.0,0.0,7.958333492279053,5.062499985797331e-05,-0.009020000696182251,0.0046072304248809814,0.1125275194644928,0.05431785434484482,0.038001131266355515,0.11728303879499435,0.5209223628044128,138461.0,0.18689793348312378,500.0,43.11863708496094
10095,-0.23295466601848602,-0.0009487704373896122,0.8578500747680664,0.9341916441917419,0.8915543556213379,0.9799072742462158,0.48602530360221863,0.4325016438961029,-0.030262544751167297,0.0,0.0,9.25,5.062499985797331e-05,-0.009245781227946281,0.004392241593450308,0.10819979757070541,0.05865519493818283,0.03860693424940109,0.116147480905056,0.5156611204147339,139045.0,0.1869664043188095,500.0,43.218196868896484
10097,-0.23197762668132782,-0.000856123398989439,0.8589487075805664,0.9340111017227173,0.891035258769989,0.9796215891838074,0.4860078692436218,0.4281567931175232,-0.03336408734321594,0.0,0.0,8.041666984558105,7.593750342493877e-05,-0.009388440288603306,0.004178465809673071,0.10842770338058472,0.05278114601969719,0.03829839825630188,0.11598658561706543,0.5192850828170776,138727.0,0.18712681531906128,500.0,43.174503326416016
10098,-0.23359499871730804,-0.0010990472510457039,0.8565073013305664,0.932806134223938,0.8909251093864441,0.9797722101211548,0.4856910705566406,0.42764896154403687,-0.0267387256026268,0.0,0.0,7.75,5.062499985797331e-05,-0.008664987049996853,0.004249415826052427,0.10571865737438202,0.05867871269583702,0.038773685693740845,0.11824417114257812,0.5142998695373535,138368.0,0.1871684491634369,500.0,43.11948776245117
10099,-0.23365530371665955,-0.0009927580831572413,0.8566805720329285,0.9322969317436218,0.8905057907104492,0.9795931577682495,0.4855855405330658,0.42751163244247437,-0.035270124673843384,0.0,0.0,8.541666984558105,5.062499985797331e-05,-0.008190612308681011,0.003947785589843988,0.10870706290006638,0.058800697326660156,0.03893774002790451,0.11883595585823059,0.5191490650177002,138884.0,0.18720044195652008,500.0,42.94444274902344
10100,-0.23268656432628632,-0.0011479987297207117,0.8581075072288513,0.9342432022094727,0.8906599283218384,0.979733943939209,0.48586106300354004,0.42654329538345337,-0.03392590954899788,0.0,0.0,8.208333969116211,5.062499985797331e-05,-0.008756421506404877,0.003883928060531616,0.10874508321285248,0.05523572489619255,0.03883442282676697,0.11663930863142014,0.517569899559021,138459.0,0.18718384206295013,500.0,43.00660705566406
10102,-0.23222345113754272,-0.0009830183116719127,0.8580096960067749,0.9339868426322937,0.8909931182861328,0.9797301292419434,0.4860284924507141,0.4306619167327881,-0.027803143486380577,0.0,0.0,7.7916669845581055,5.062499985797331e-05,-0.007834324613213539,0.004282777197659016,0.10795404762029648,0.05916605517268181,0.03784690797328949,0.11403995007276535,0.5152792930603027,139049.0,0.1871134638786316,500.0,43.11408233642578
10103,-0.23466527462005615,-0.0011627479689195752,0.855670154094696,0.9314395785331726,0.8894156217575073,0.9793105125427246,0.4859107434749603,0.4273674190044403,-0.0358474925160408,0.0,0.0,7.458333492279053,5.062499985797331e-05,-0.008685234934091568,0.0034008680377155542,0.11418472975492477,0.05426841974258423,0.037361882627010345,0.11293020844459534,0.5057491660118103,138583.0,0.18709374964237213,500.0,42.8645133972168
10104,-0.232427179813385,-0.0009195692837238312,0.8589262962341309,0.9356297850608826,0.891505241394043,0.9798042178153992,0.4859183728694916,0.43021315336227417,-0.03835606202483177,0.0,0.0,7.7916669845581055,7.593750342493877e-05,-0.008524606004357338,0.004186832811683416,0.09950292110443115,0.056071773171424866,0.038571830838918686,0.11549840867519379,0.5091108083724976,138733.0,0.1871601790189743,500.0,43.03977584838867
10105,-0.23077492415905,-0.0009450914803892374,0.8599417209625244,0.9360373020172119,0.8922529220581055,0.9802155494689941,0.48609599471092224,0.43417248129844666,-0.026631979271769524,0.0,0.0,8.916666984558105,5.062499985797331e-05,-0.007983271032571793,0.00416998565196991,0.10991769284009933,0.05336040258407593,0.03757361322641373,0.1157732605934143,0.5115528106689453,139225.0,0.18717463314533234,500.0,43.25000762939453
10106,-0.23212143778800964,-0.0007904262165538967,0.8582582473754883,0.9344675540924072,0.8918924331665039,0.9799487590789795,0.48631975054740906,0.42745932936668396,-0.031405091285705566,0.0,0.0,7.4166669845581055,7.593750342493877e-05,-0.009557708166539669,0.0034254188649356365,0.1174004077911377,0.053679775446653366,0.03829424828290939,0.11328104138374329,0.5076802968978882,138928.0,0.18709346652030945,500.0,43.198421478271484
10108,-0.23263947665691376,-0.0009253593161702156,0.856794536113739,0.9325605630874634,0.8909585475921631,0.9799089431762695,0.48561209440231323,0.4267040193080902,-0.033847786486148834,0.0,0.0,8.541666984558105,7.593750342493877e-05,-0.009328490123152733,0.0034739915281534195,0.10537581145763397,0.0588371567428112,0.03979809209704399,0.11630737781524658,0.5107557773590088,138961.0,0.18714790046215057,500.0,43.110286712646484
10109,-0.23349004983901978,-0.0009156253072433174,0.857026994228363,0.9327697157859802,0.8909783363342285,0.9796878099441528,0.4857732057571411,0.42948204278945923,-0.030199943110346794,0.0,0.0,8.291666984558105,5.062499985797331e-05,-0.00895797461271286,0.003779954742640257,0.10940954089164734,0.05540115386247635,0.038340821862220764,0.11665722727775574,0.5194829702377319,139294.0,0.18720512092113495,500.0,43.159515380859375
10110,-0.23261021077632904,-0.0010766726918518543,0.8589608669281006,0.9343194365501404,0.8917128443717957,0.9800777435302734,0.486604779958725,0.43021512031555176,-0.032163105905056,0.0,0.0,7.625,7.593750342493877e-05,-0.010164744220674038,0.0041303313337266445,0.11190575361251831,0.06009525805711746,0.03825243562459946,0.11432670056819916,0.5052002668380737,137849.0,0.18724209070205688,500.0,43.0949592590332
10112,-0.23338505625724792,-0.0008622067398391664,0.8572050929069519,0.9334173202514648,0.8906540870666504,0.9794802665710449,0.4857260584831238,0.4283382296562195,-0.03252938389778137,0.0,0.0,9.083333969116211,5.062499985797331e-05,-0.008814035914838314,0.003565716790035367,0.10981544852256775,0.05466208979487419,0.03794439882040024,0.1143493503332138,0.5077016353607178,139018.0,0.1872851550579071,500.0,43.13578414916992
10114,-0.23259572684764862,-0.0009969919919967651,0.8584412336349487,0.9345883131027222,0.890929639339447,0.9797849655151367,0.48575374484062195,0.4290849566459656,-0.02831290289759636,0.0,0.0,8.458333969116211,7.593750342493877e-05,-0.008977764286100864,0.003981496673077345,0.11146853864192963,0.057013869285583496,0.03910544514656067,0.11637520790100098,0.5131609439849854,138430.0,0.1873186081647873,500.0,43.1046028137207
10116,-0.23242568969726562,-0.0009409714257344604,0.857923686504364,0.934563159942627,0.8916934728622437,0.9797087907791138,0.48585614562034607,0.4278123378753662,-0.02851921319961548,0.0,0.0,9.416666984558105,7.593750342493877e-05,-0.008768932893872261,0.0033178741578012705,0.10859549045562744,0.06112506985664368,0.040318749845027924,0.11611427366733551,0.5113652944564819,138698.0,0.18719199299812317,500.0,43.24147415161133
10117,-0.23237070441246033,-0.0011658852454274893,0.8590831756591797,0.9352009296417236,0.8922008275985718,0.9801591634750366,0.48627352714538574,0.431870698928833,-0.027437500655651093,0.0,0.0,8.291666984558105,5.062499985797331e-05,-0.00796508975327015,0.0039725536480546,0.11444295942783356,0.05787917599081993,0.038353972136974335,0.116989865899086,0.513205349445343,138299.0,0.18718025088310242,500.0,43.265262603759766
10118,-0.23162667453289032,-0.0009914262918755412,0.858936071395874,0.9350044131278992,0.8915537595748901,0.9800388813018799,0.4859943091869354,0.4310794770717621,-0.028459986671805382,0.0,0.0,7.6666669845581055,3.3749998692655936e-05,-0.006205596961081028,0.005153074860572815,0.10995233058929443,0.05565190315246582,0.03770098090171814,0.11480200290679932,0.509458065032959,138623.0,0.18712526559829712,500.0,43.18973159790039
10119,-0.232777938246727,-0.0009164844523184001,0.8592361211776733,0.9352974891662598,0.8926733732223511,0.9800264239311218,0.4863367974758148,0.4288496673107147,-0.028096292167901993,0.0,0.0,8.125,7.593750342493877e-05,-0.01008682232350111,0.003593139350414276,0.1199118122458458,0.05290372669696808,0.03834311664104462,0.11602958291769028,0.5179271697998047,138302.0,0.18705850839614868,500.0,43.26982879638672
10122,-0.23194843530654907,-0.001064759329892695,0.8600574731826782,0.935581386089325,0.8923792839050293,0.9800128936767578,0.48633092641830444,0.43199867010116577,-0.02721540443599224,0.0,0.0,8.625,5.062499985797331e-05,-0.008158003911376,0.0037256251089274883,0.10787677764892578,0.05973393842577934,0.038840360939502716,0.11676790565252304,0.5093215703964233,138560.0,0.18686461448669434,500.0,43.324954986572266
10123,-0.2326410412788391,-0.0009695753687992692,0.8585556745529175,0.9357500076293945,0.8914955854415894,0.9798505306243896,0.4858724772930145,0.4314271807670593,-0.026803990826010704,0.0,0.0,7.4166669845581055,3.3749998692655936e-05,-0.007559105288237333,0.0039012718480080366,0.11831414699554443,0.05470777675509453,0.04011249169707298,0.1151372417807579,0.5114257335662842,138603.0,0.18685029447078705,500.0,43.27714157104492
10124,-0.23377928137779236,-0.0011467071017250419,0.8573972582817078,0.9329075217247009,0.8914844989776611,0.9797021746635437,0.48603540658950806,0.42848074436187744,-0.027489086613059044,0.0,0.0,7.458333492279053,7.593750342493877e-05,-0.009036223404109478,0.003738420084118843,0.123063825070858,0.05464877188205719,0.03828486055135727,0.11684074252843857,0.5172667503356934,138993.0,0.18683983385562897,500.0,43.09919738769531
10125,-0.2327762097120285,-0.001118979649618268,0.8592528104782104,0.9350545406341553,0.8913111686706543,0.9795848727226257,0.4862794876098633,0.4294634759426117,-0.029620757326483727,0.0,0.0,7.7916669845581055,3.3749998692655936e-05,-0.007854614406824112,0.004147300496697426,0.11030715703964233,0.05499307066202164,0.040082357823848724,0.1182868480682373,0.5063704252243042,139136.0,0.1869499832391739,500.0,43.14604568481445
10126,-0.23209767043590546,-0.0010770789813250303,0.8533298969268799,0.9291027784347534,0.8864350318908691,0.9743069410324097,0.4833984076976776,0.4285311698913574,-0.029855743050575256,0.0,0.0,9.125,5.062499985797331e-05,-0.005935956258326769,0.008176548406481743,0.1055154800415039,0.05778951942920685,0.03926960006356239,0.11752326786518097,0.5127785205841064,138387.0,0.1872032880783081,495.3299865722656,42.657066345214844
10127,-0.23365014791488647,-0.0010745626641437411,0.857738196849823,0.9332875609397888,0.8912500143051147,0.979505717754364,0.48644694685935974,0.4267110228538513,-0.02730373665690422,0.0,0.0,7.208333492279053,5.062499985797331e-05,-0.008745093829929829,0.0037028719671070576,0.10981547832489014,0.05796298384666443,0.03929940238595009,0.11783623695373535,0.5164005756378174,137743.0,0.1872100830078125,500.0,43.15694808959961
10128,-0.23272113502025604,-0.0009753599297255278,0.8602480888366699,0.9352285265922546,0.8937050700187683,0.9804103374481201,0.4869019687175751,0.43048375844955444,-0.03144363313913345,0.0,0.0,6.5416669845581055,5.062499985797331e-05,-0.007917745970189571,0.004487704485654831,0.11843159049749374,0.05479016527533531,0.03760625049471855,0.11499641835689545,0.5094684362411499,138952.0,0.1872047781944275,500.0,43.13993453979492
10130,-0.23364472389221191,-0.0011058456730097532,0.8582854270935059,0.9339203238487244,0.8918533325195312,0.979794979095459,0.4859159588813782,0.42983192205429077,-0.030936099588871002,0.0,0.0,8.291666984558105,7.593750342493877e-05,-0.00918526016175747,0.003355270717293024,0.1113833412528038,0.05637020990252495,0.03841325640678406,0.11473166197538376,0.512062668800354,139202.0,0.18691560626029968,500.0,43.001888275146484
10131,-0.2333390712738037,-0.001002530101686716,0.8587421178817749,0.9338793158531189,0.8914676904678345,0.9797296524047852,0.4866454601287842,0.4278007745742798,-0.028501950204372406,0.0,0.0,7.833333492279053,7.593750342493877e-05,-0.00914792437106371,0.0041840337216854095,0.1139899417757988,0.05632181093096733,0.03847870975732803,0.11484857648611069,0.5068299770355225,139269.0,0.18686211109161377,500.0,43.18123245239258
10133,-0.23249906301498413,-0.0008290674304589629,0.8594036102294922,0.9351783990859985,0.8922831416130066,0.9800906181335449,0.48674535751342773,0.43165087699890137,-0.02832607552409172,0.0,0.0,8.875,7.593750342493877e-05,-0.010312189348042011,0.0036326968111097813,0.1120183989405632,0.055857449769973755,0.039606016129255295,0.11786501109600067,0.5201517939567566,138384.0,0.18700338900089264,500.0,43.2152214050293
10135,-0.23173603415489197,-0.001024812925606966,0.8605812788009644,0.9356316328048706,0.8920630216598511,0.9799911975860596,0.4867168366909027,0.42815861105918884,-0.027308929711580276,0.0,0.0,8.291666984558105,7.593750342493877e-05,-0.009778368286788464,0.00416551623493433,0.10866935551166534,0.05322317034006119,0.038550518453121185,0.11761417984962463,0.5187011361122131,138615.0,0.18711738288402557,500.0,43.23240661621094
10137,-0.23276405036449432,-0.001056877663359046,0.8592195510864258,0.935002326965332,0.8909002542495728,0.9794813990592957,0.48633134365081787,0.4274090528488159,-0.032699137926101685,0.0,0.0,8.625,7.593750342493877e-05,-0.008534553460776806,0.0038140348624438047,0.10702328383922577,0.061175987124443054,0.040403880178928375,0.1199658140540123,0.5147199630737305,139519.0,0.1869581788778305,500.0,43.05726623535156
10138,-0.2355669140815735,-0.001027106773108244,0.8576738238334656,0.9330564737319946,0.8905757665634155,0.9796009063720703,0.4862973093986511,0.4279220700263977,-0.032478176057338715,0.0,0.0,8.25,5.062499985797331e-05,-0.007756682112812996,0.004046284593641758,0.10727755725383759,0.05712660774588585,0.039156898856163025,0.12078315019607544,0.5193962454795837,138734.0,0.18701224029064178,500.0,43.12822723388672
10139,-0.2328784167766571,-0.0010595708154141903,0.8600950241088867,0.9352248907089233,0.8912816047668457,0.9797069430351257,0.48631858825683594,0.43273866176605225,-0.037986770272254944,0.0,0.0,8.0,5.062499985797331e-05,-0.00916961207985878,0.0038837185129523277,0.1003066748380661,0.054919324815273285,0.038747020065784454,0.11686080694198608,0.5101284384727478,139614.0,0.18710383772850037,500.0,43.02609634399414
10143,-0.23199951648712158,-0.0010782130993902683,0.8598512411117554,0.936093270778656,0.8920499682426453,0.9800590872764587,0.48678022623062134,0.4304952621459961,-0.03023396246135235,0.0,0.0,8.291666984558105,7.593750342493877e-05,-0.00980108231306076,0.003630661405622959,0.11679525673389435,0.05825003236532211,0.03808635100722313,0.11608842015266418,0.5093686580657959,138310.0,0.18701152503490448,500.0,43.25209426879883
10144,-0.23361825942993164,-0.0009676463669165969,0.8584649562835693,0.933550238609314,0.8908518552780151,0.9796959757804871,0.48624175786972046,0.42551860213279724,-0.02741173468530178,0.0,0.0,7.958333492279053,5.062499985797331e-05,-0.010022173635661602,0.0036452861968427896,0.11009999364614487,0.055257588624954224,0.03857184201478958,0.1182018518447876,0.5116770267486572,139148.0,0.18706382811069489,500.0,43.1364860534668
10146,-0.23313534259796143,-0.0010293412487953901,0.8592085242271423,0.9348217844963074,0.8906360864639282,0.9796278476715088,0.4864790141582489,0.42550501227378845,-0.032926734536886215,0.0,0.0,8.041666984558105,5.062499985797331e-05,-0.009133955463767052,0.004288039170205593,0.11514732241630554,0.05569283291697502,0.040156107395887375,0.117674820125103,0.5122559666633606,138648.0,0.18710997700691223,500.0,43.03635025024414
10147,-0.2318243831396103,-0.0009427118930034339,0.8607118129730225,0.9364587068557739,0.8921180963516235,0.9800497889518738,0.4866175055503845,0.43229231238365173,-0.031370729207992554,0.0,0.0,9.125,7.593750342493877e-05,-0.008863118477165699,0.004006444476544857,0.11735020577907562,0.057444896548986435,0.03809260576963425,0.11704304069280624,0.5064183473587036,138819.0,0.18712922930717468,500.0,43.225833892822266
10149,-0.23158013820648193,-0.0010310078505426645,0.8613650798797607,0.9372057914733887,0.8912962675094604,0.9798104166984558,0.48631975054740906,0.4300011098384857,-0.02801348641514778,0.0,0.0,7.25,7.593750342493877e-05,-0.008528576232492924,0.0035286457277834415,0.11175104230642319,0.05866698548197746,0.03863905370235443,0.11855705827474594,0.5151935815811157,138456.0,0.1870269775390625,500.0,43.17452621459961
10150,-0.23057693243026733,-0.0010252196807414293,0.8611442446708679,0.9370651245117188,0.8915482759475708,0.9798880815505981,0.48637402057647705,0.4308036267757416,-0.02779751643538475,0.0,0.0,8.541666984558105,5.062499985797331e-05,-0.009186971932649612,0.004008829593658447,0.10672103613615036,0.0543174147605896,0.0392281673848629,0.1172010526061058,0.508083701133728,138838.0,0.1870352178812027,500.0,43.174278259277344
10153,-0.23310992121696472,-0.001063392381183803,0.8596398830413818,0.9353904724121094,0.8917264938354492,0.980008602142334,0.4865930676460266,0.42885249853134155,-0.03319108113646507,0.0,0.0,8.291666984558105,5.062499985797331e-05,-0.010025721974670887,0.0038462982047349215,0.10694964230060577,0.057336002588272095,0.03942883759737015,0.11780198663473129,0.5074769258499146,138812.0,0.1872437298297882,500.0,43.05115509033203
10154,-0.23254744708538055,-0.00117005524225533,0.8596404790878296,0.9357757568359375,0.8910357356071472,0.9799085855484009,0.4868347644805908,0.42937707901000977,-0.02655942365527153,0.0,0.0,8.916666984558105,7.593750342493877e-05,-0.008908216841518879,0.003688325174152851,0.11205266416072845,0.054290466010570526,0.039017707109451294,0.11900779604911804,0.5172642469406128,138441.0,0.1872495710849762,500.0,43.31203079223633
10156,-0.23296372592449188,-0.0011197184212505817,0.8594581484794617,0.9354164600372314,0.8909177780151367,0.9796165227890015,0.4861246347427368,0.42588719725608826,-0.030549868941307068,0.0,0.0,8.458333969116211,5.062499985797331e-05,-0.00836640503257513,0.003719556611031294,0.1113228127360344,0.0580512136220932,0.03987227380275726,0.11897413432598114,0.5103920698165894,138690.0,0.18732783198356628,500.0,43.0623893737793
10159,-0.2323390245437622,-0.0010889607947319746,0.8599520921707153,0.9356797933578491,0.8895286321640015,0.9794716238975525,0.48611128330230713,0.4287661910057068,-0.02647189423441887,0.0,0.0,8.0,2.2500000341096893e-05,-0.005914315115660429,0.004421989433467388,0.11203756928443909,0.05714888498187065,0.03841022029519081,0.11802121251821518,0.5199471712112427,138137.0,0.1871679723262787,500.0,43.220306396484375
10160,-0.23274187743663788,-0.0010972332675009966,0.8600625395774841,0.9361463785171509,0.8909041881561279,0.979743480682373,0.4861043691635132,0.4342442750930786,-0.02947883866727352,0.0,0.0,8.166666984558105,7.593750342493877e-05,-0.008469972759485245,0.004024251829832792,0.10658097267150879,0.0580148808658123,0.03819331154227257,0.11776798218488693,0.5138590335845947,137867.0,0.1872008740901947,500.0,43.23979568481445
10161,-0.23109875619411469,-0.001089282799512148,0.8618828654289246,0.9381918907165527,0.8910171389579773,0.9799404144287109,0.48627766966819763,0.430214524269104,-0.03622853383421898,0.0,0.0,8.041666984558105,5.062499985797331e-05,-0.009714052081108093,0.004081254824995995,0.10766175389289856,0.05740197002887726,0.038396745920181274,0.1178903803229332,0.514109194278717,138742.0,0.18731434643268585,500.0,43.21157455444336
10162,-0.2344123125076294,-0.0012801799457520247,0.858202338218689,0.9344450831413269,0.8907227516174316,0.9796077609062195,0.4860711991786957,0.4302392899990082,-0.02370905876159668,0.0,0.0,8.5,5.062499985797331e-05,-0.009848778136074543,0.0038552014157176018,0.10940136760473251,0.05400929972529411,0.039342001080513,0.11925284564495087,0.5203005075454712,138932.0,0.1873728483915329,500.0,43.18827438354492
10163,-0.23508870601654053,-0.0013532353332266212,0.8573381900787354,0.932600200176239,0.8889765739440918,0.9792693853378296,0.48540085554122925,0.42488619685173035,-0.030126728117465973,0.0,0.0,8.166666984558105,5.062499985797331e-05,-0.007735984865576029,0.0037986538372933865,0.11573390662670135,0.0539209358394146,0.039291463792324066,0.11765893548727036,0.5083641409873962,138503.0,0.18734095990657806,500.0,43.027099609375
10164,-0.23315231502056122,-0.0011191079393029213,0.8592615127563477,0.9360191822052002,0.8908377885818481,0.9796833992004395,0.48629996180534363,0.4286772906780243,-0.031303949654102325,0.0,0.0,8.083333969116211,5.062499985797331e-05,-0.0078955153003335,0.0036813400220125914,0.10864846408367157,0.05779443308711052,0.039202164858579636,0.11901633441448212,0.519260585308075,138190.0,0.18740816414356232,500.0,43.15624237060547
10165,-0.2331797182559967,-0.0013758528511971235,0.8605042695999146,0.9355334043502808,0.8896497488021851,0.9794104099273682,0.4860687255859375,0.4296049475669861,-0.029738575220108032,0.0,0.0,7.875,5.062499985797331e-05,-0.00793862622231245,0.0038662049919366837,0.11395932734012604,0.05563616007566452,0.03833305835723877,0.11613953113555908,0.5026204586029053,137999.0,0.18744544684886932,500.0,43.22701644897461
10166,-0.23329398036003113,-0.0013177066575735807,0.8594908118247986,0.9352383613586426,0.8905662298202515,0.9795748591423035,0.4860166013240814,0.4248073697090149,-0.0309246014803648,0.0,0.0,7.083333492279053,5.062499985797331e-05,-0.008402520790696144,0.0039566620253026485,0.1106799989938736,0.057315047830343246,0.03798624873161316,0.1171422153711319,0.5118206739425659,138703.0,0.18747259676456451,500.0,43.04188537597656
10167,-0.23317113518714905,-0.0012853192165493965,0.8592058420181274,0.93499755859375,0.8904120326042175,0.9794570207595825,0.4862121045589447,0.4297022819519043,-0.030915571376681328,0.0,0.0,8.416666984558105,3.3749998692655936e-05,-0.00796065479516983,0.0039167990908026695,0.10915414988994598,0.05563321337103844,0.03806673735380173,0.11514757573604584,0.5039371848106384,138667.0,0.1874375194311142,500.0,43.13246154785156
10169,-0.23070228099822998,-0.0012278188951313496,0.8619736433029175,0.9380439519882202,0.8912965655326843,0.9799367785453796,0.48687800765037537,0.432053804397583,-0.02902812324464321,0.0,0.0,7.0416669845581055,7.593750342493877e-05,-0.008723434992134571,0.0036902683787047863,0.11484979838132858,0.05385774001479149,0.03882066160440445,0.11535239219665527,0.5006893873214722,138401.0,0.18730711936950684,500.0,43.27814865112305
10170,-0.23143061995506287,-0.001293851062655449,0.8604776263237,0.935999870300293,0.8914254903793335,0.979958713054657,0.4865110516548157,0.430744469165802,-0.03408011049032211,0.0,0.0,7.7916669845581055,7.593750342493877e-05,-0.009767656214535236,0.004079542122781277,0.11210914701223373,0.05533161014318466,0.03876449540257454,0.11696875095367432,0.5090212821960449,138690.0,0.18735754489898682,500.0,43.107967376708984
10171,-0.23239001631736755,-0.001309385523200035,0.8600449562072754,0.9363054037094116,0.8908882141113281,0.9797317385673523,0.48651981353759766,0.4315660893917084,-0.027218282222747803,0.0,0.0,8.541666984558105,0.00011390625149942935,-0.009393302723765373,0.0034481629263609648,0.11028403043746948,0.053890880197286606,0.03818749636411667,0.1142810806632042,0.5063149333000183,138290.0,0.18731342256069183,500.0,43.28534698486328
10172,-0.23187780380249023,-0.0011682643089443445,0.8603254556655884,0.9364480972290039,0.891812801361084,0.9800430536270142,0.4864724576473236,0.43223533034324646,-0.028788631781935692,0.0,0.0,7.5416669845581055,7.593750342493877e-05,-0.009533368051052094,0.003206226509064436,0.10222872346639633,0.05924265831708908,0.03946767374873161,0.11984854191541672,0.5080883502960205,138420.0,0.18722179532051086,500.0,43.254295349121094
10176,-0.23211130499839783,-0.0013303221203386784,0.859254002571106,0.9351379871368408,0.8906461000442505,0.9796084761619568,0.4861550033092499,0.4288923144340515,-0.028294220566749573,0.0,0.0,9.25,5.062499985797331e-05,-0.007591601926833391,0.003495388198643923,0.11404198408126831,0.05438404902815819,0.03893481567502022,0.11802929639816284,0.5164490938186646,139004.0,0.18717780709266663,500.0,43.16474914550781
10177,-0.23303088545799255,-0.0014172736555337906,0.8600071668624878,0.9357849955558777,0.8910183310508728,0.9797754287719727,0.4862031936645508,0.42685526609420776,-0.029541727155447006,0.0,0.0,8.125,5.062499985797331e-05,-0.00850995909422636,0.004095376003533602,0.11415626853704453,0.05531567335128784,0.037851281464099884,0.1146281510591507,0.5171234607696533,138588.0,0.18713843822479248,500.0,43.09820556640625
10178,-0.23238526284694672,-0.0012713666073977947,0.8598734736442566,0.9357709884643555,0.8911113142967224,0.9796441793441772,0.486397922039032,0.4262235164642334,-0.031970396637916565,0.0,0.0,8.875,3.3749998692655936e-05,-0.007337480783462524,0.0039590634405612946,0.11576315015554428,0.056488946080207825,0.03903745114803314,0.11525075137615204,0.5079396963119507,138809.0,0.18719135224819183,500.0,43.17464828491211
10179,-0.23401227593421936,-0.001717766746878624,0.8581709861755371,0.9345978498458862,0.8903102874755859,0.9794906973838806,0.48587799072265625,0.4311870038509369,-0.031556762754917145,0.0,0.0,8.25,5.062499985797331e-05,-0.008190905675292015,0.004128372296690941,0.11298777908086777,0.05393187329173088,0.037871990352869034,0.11438607424497604,0.5085657835006714,138463.0,0.1871940791606903,500.0,43.125301361083984
10181,-0.23344817757606506,-0.0015889158239588141,0.8583710193634033,0.9341883063316345,0.8903724551200867,0.9795519709587097,0.48580676317214966,0.4228670001029968,-0.03011772595345974,0.0,0.0,7.833333492279053,7.593750342493877e-05,-0.009729588404297829,0.0036358339712023735,0.11729052662849426,0.05356878787279129,0.03836323693394661,0.11670022457838058,0.5104836225509644,138731.0,0.18715286254882812,500.0,43.0169792175293
10182,-0.23134557902812958,-0.0014309631660580635,0.8616394996643066,0.937213122844696,0.8918290138244629,0.9800698161125183,0.4865438938140869,0.4309787452220917,-0.03175302594900131,0.0,0.0,8.458333969116211,7.593750342493877e-05,-0.008159824647009373,0.0034803810995072126,0.10542469471693039,0.05732543021440506,0.03838777169585228,0.11575069278478622,0.504710853099823,138867.0,0.18706203997135162,500.0,43.24081802368164
10185,-0.23155860602855682,-0.001342019997537136,0.8599580526351929,0.936112105846405,0.891232967376709,0.9798812866210938,0.48632168769836426,0.42885565757751465,-0.032971445471048355,0.0,0.0,8.291666984558105,3.3749998692655936e-05,-0.006251717917621136,0.0037220416124910116,0.10850819200277328,0.057747405022382736,0.037450339645147324,0.11597149074077606,0.51117342710495,138507.0,0.18696390092372894,500.0,43.1185302734375
10186,-0.23238973319530487,-0.0014307120582088828,0.8597807884216309,0.9359976649284363,0.8911482691764832,0.9796422719955444,0.48610949516296387,0.42383092641830444,-0.026670213788747787,0.0,0.0,7.4166669845581055,7.593750342493877e-05,-0.009874793700873852,0.003961747046560049,0.11246815323829651,0.0539146326482296,0.038408923894166946,0.11382429301738739,0.4945152997970581,139008.0,0.1869184523820877,500.0,43.150489807128906
10187,-0.23315954208374023,-0.0016835525166243315,0.8591699004173279,0.935694694519043,0.8906774520874023,0.9795465469360352,0.4863607883453369,0.4259433448314667,-0.03060019761323929,0.0,0.0,7.375,5.062499985797331e-05,-0.008434964343905449,0.004060228355228901,0.11297844350337982,0.058514222502708435,0.039672985672950745,0.11814892292022705,0.5100908279418945,138536.0,0.1869310587644577,500.0,43.07584762573242
10188,-0.2325018346309662,-0.0017439201474189758,0.8589390516281128,0.9348329305648804,0.8904610872268677,0.9797708988189697,0.4860529601573944,0.42784935235977173,-0.026887129992246628,0.0,0.0,8.541666984558105,7.593750342493877e-05,-0.008632066659629345,0.00394422048702836,0.11148636043071747,0.05114934965968132,0.039169903844594955,0.11659704148769379,0.5105353593826294,138239.0,0.18693120777606964,500.0,43.1915283203125
